,id,title,name,institution_id,create_time,view_count,author_id,user_finished_courses,signed_users,user_failed_courses
4462,16883.0,Derecho a Saber Abril 2022,ChilenaConsolidada,727.0,2022-04-11,460.0,60613.0,27.0,27.0,0.0
4463,17221.0,Conducta de Mercado NCG 420 Mayo 2022 ,ChilenaConsolidada,727.0,2022-05-05,1502.0,60605.0,44.0,65.0,32.0
4464,17222.0,Derecho a Saber Mayo 2022,ChilenaConsolidada,727.0,2022-05-05,526.0,60613.0,34.0,35.0,1.0
4465,17275.0,Derecho a Saber,ChilenaConsolidada,727.0,2022-05-11,90.0,126263.0,2401.0,2401.0,0.0
4466,17283.0,Conducta de Mercado NCG 420 Mayo 2022 ,ChilenaConsolidada,727.0,2022-05-12,23.0,60605.0,1.0,1.0,0.0
4467,17284.0,Derecho a Saber Mayo 2022,ChilenaConsolidada,727.0,2022-05-12,20.0,60613.0,0.0,1.0,1.0
4468,17285.0,Conducta de Mercado NCG 420 Mayo 2022 ,ChilenaConsolidada,727.0,2022-05-12,43.0,60605.0,1.0,1.0,0.0
4469,17286.0,Derecho a Saber Mayo 2022,ChilenaConsolidada,727.0,2022-05-12,30.0,60613.0,,,
4470,17289.0,Conducta de Mercado NCG 420 Mayo 2022 ,ChilenaConsolidada,727.0,2022-05-12,228.0,60605.0,12.0,16.0,4.0
4471,17442.0,Diploma Tipo Chilena Derecho a Saber Enero 2020,ChilenaConsolidada,727.0,2022-06-01,31.0,135980.0,727.0,887.0,350.0
4472,17553.0,Conducta de Mercado NCG 420 Junio 2022 ,ChilenaConsolidada,727.0,2022-06-10,892.0,60605.0,26.0,41.0,15.0
4473,17554.0,Derecho a Saber Junio 2022,ChilenaConsolidada,727.0,2022-06-10,245.0,60613.0,14.0,15.0,2.0
4474,17556.0,Conducta de Mercado NCG 420 Junio 2022 ,ChilenaConsolidada,727.0,2022-06-10,142.0,60605.0,10.0,13.0,4.0
4475,17557.0,Derecho a Saber Junio 2022,ChilenaConsolidada,727.0,2022-06-10,112.0,60613.0,4.0,5.0,1.0
4476,17799.0,Conducta de Mercado NCG 420 Julio 2022 ,ChilenaConsolidada,727.0,2022-07-11,912.0,60605.0,23.0,36.0,17.0
4477,17800.0,Derecho a Saber Julio 2022,ChilenaConsolidada,727.0,2022-07-11,398.0,60613.0,22.0,22.0,0.0
4478,18133.0,Conducta de Mercado NCG 420 Agosto 2022 ,ChilenaConsolidada,727.0,2022-08-08,1480.0,60605.0,30.0,55.0,30.0
4479,18292.0,Conducta de Mercado NCG 420 Agosto 2022 ,ChilenaConsolidada,727.0,2022-08-18,1540.0,60605.0,26.0,75.0,51.0
4480,18301.0,(copy) Conducta de Mercado NCG 420 Agosto 2022 ,ChilenaConsolidada,727.0,2022-08-19,12.0,60605.0,,,
4481,18460.0,Conducta de Mercado NCG 420 Septiembre 2022 ,ChilenaConsolidada,727.0,2022-09-07,908.0,60605.0,24.0,36.0,14.0
4482,18483.0,Conducta de Mercado NCG 420,ChilenaConsolidada,727.0,2022-09-08,349.0,60605.0,11.0,26.0,15.0
4483,18691.0,Conducta de Mercado NCG 420 Octubre 2022 ,ChilenaConsolidada,727.0,2022-10-06,580.0,60605.0,21.0,31.0,12.0
4484,18692.0,Conducta de Mercado NCG 420 Octubre 2022 ,ChilenaConsolidada,727.0,2022-10-06,194.0,60605.0,9.0,13.0,6.0
4485,19001.0,Curso Protección de datos 2022,ChilenaConsolidada,727.0,2022-11-04,132.0,60605.0,14.0,15.0,1.0
4486,19038.0,Conducta de Mercado NCG 420 Noviembre 2022 ,ChilenaConsolidada,727.0,2022-11-08,649.0,60605.0,17.0,32.0,19.0
4487,19638.0,Conducta de Mercado NCG 420 Diciembre 2022 ,ChilenaConsolidada,727.0,2022-12-09,702.0,60605.0,21.0,36.0,16.0
4488,12854.0,Próximamente Disponible Implementación CAMA Paso 4 (4.5 Gestión de Órdenes de Trabajo),ChilenaConsolidada,727.0,2022-01-21,15.0,135980.0,,,
4489,18733.0,(copy) Microsoft Teams para uso laboral,ChilenaConsolidada,727.0,2022-10-12,0.0,129823.0,,,
4490,3109.0,Técnicas para la venta de Rentas Vitalicias en Chile según la normativa vigente.,ChilenaConsolidada,727.0,2017-05-02,2206.0,55741.0,1.0,1.0,0.0
4491,3158.0,Técnicas para la venta de seguros de vida individual según la normativa vigente.,ChilenaConsolidada,727.0,2017-06-02,950.0,55741.0,4.0,18.0,15.0
4492,3159.0,NO USAR - Técnicas para la venta de seguros de vida familiar según la normativa vigente.,ChilenaConsolidada,727.0,2017-06-02,1039.0,55741.0,7.0,14.0,7.0
4493,3263.0,Curso Herramientas para la comercialización de Rentas Vitalicias en Chile según la normativa vigente.,ChilenaConsolidada,727.0,2017-07-03,924.0,55741.0,7.0,7.0,0.0
4494,3283.0,Técnicas para la venta de Rentas Vitalicias en Chile según la normativa vigente,ChilenaConsolidada,727.0,2017-07-12,18756.0,55741.0,79.0,131.0,52.0
4495,3285.0,Curso de Rentas Vitalicias,ChilenaConsolidada,727.0,2017-07-12,54.0,55741.0,,,
4496,3447.0,Técnicas para la venta de seguros de vida familiar según la normativa vigente.,ChilenaConsolidada,727.0,2017-09-12,17829.0,55741.0,239.0,323.0,84.0
4497,3730.0,(copy) Técnicas para la venta de Rentas Vitalicias en Chile según la normativa vigente,ChilenaConsolidada,727.0,2018-04-17,0.0,55741.0,,,
4498,4217.0,(copy) Técnicas para la venta de Rentas Vitalicias en Chile según la normativa vigente.,ChilenaConsolidada,727.0,2019-01-23,0.0,55741.0,,,
4499,4218.0,Técnicas para la Venta de Seguros de Vida Familiar Según la Normativa Vigente - Versión II,ChilenaConsolidada,727.0,2019-01-23,534.0,55741.0,6.0,7.0,1.0
4500,4720.0,Técnicas para la Venta de Seguros de Vida Familiar Según la Normativa Vigente - ID 7035852,ChilenaConsolidada,727.0,2019-08-30,376.0,55741.0,5.0,5.0,0.0
4501,4839.0,Técnicas para la Venta de Seguros de Vida Familiar Según la Normativa Vigente - ID,ChilenaConsolidada,727.0,2019-09-30,729.0,55741.0,15.0,15.0,0.0
4502,5028.0,Técnicas para la Venta de Seguros de Vida Familiar Según la Normativa Vigente,ChilenaConsolidada,727.0,2019-11-04,555.0,55741.0,4.0,5.0,1.0
4503,5234.0,Técnicas para la Venta de Seguros de Vida Familiar Según la Normativa Vigente - ID 7048600,ChilenaConsolidada,727.0,2019-11-29,259.0,55741.0,5.0,5.0,0.0
4504,5459.0,Técnicas para la Venta de Seguros de Vida Familiar Según la Normativa Vigente - ID,ChilenaConsolidada,727.0,2019-12-31,438.0,55741.0,7.0,7.0,0.0
4505,5563.0,(No usar) Protección familiar Piloto - Mario K.,ChilenaConsolidada,727.0,2020-01-28,62.0,55741.0,0.0,1.0,1.0
4506,5575.0,Protección familiar,ChilenaConsolidada,727.0,2020-01-30,108.0,55741.0,2.0,2.0,0.0
4507,5576.0,Protección Familiar - ID Pendiente,ChilenaConsolidada,727.0,2020-01-30,26.0,55741.0,,,
4508,3110.0,Técnicas para procedimientos normativos de siniestros,BCI Seguros,728.0,2017-05-02,6075.0,55741.0,78.0,150.0,72.0
4509,3111.0,Calidad de Servicio,BCI Seguros,728.0,2017-05-02,2985.0,55741.0,,,
4510,3299.0,Herramientas para la venta de seguros según la normativa vigente (Senceado),BCI Seguros,728.0,2017-07-31,538.0,60614.0,2.0,5.0,3.0
4511,3511.0,Introducción al Seguro,BCI Seguros,728.0,2017-11-08,12350.0,60614.0,29.0,35.0,6.0
4512,3515.0,Calidad de Servicio. 2da versión.,BCI Seguros,728.0,2017-11-17,775.0,55741.0,16.0,34.0,18.0
4513,3528.0,Seguridad de la Información,BCI Seguros,728.0,2017-12-01,2562.0,17829.0,41.0,41.0,0.0
4514,3547.0,Introducción al Seguro – Corredores,BCI Seguros,728.0,2017-12-26,1753.0,60614.0,18.0,32.0,14.0
4515,3829.0, Sistema de Prevención  de Lavado de Activos – Ley 19.913 ,BCI Seguros,728.0,2018-06-01,5812.0,60614.0,712.0,712.0,0.0
4516,3830.0,  Riesgo Penal – Ley 20.393,BCI Seguros,728.0,2018-06-01,3947.0,60614.0,709.0,709.0,0.0
4517,3831.0,Continuidad del Negocio,BCI Seguros,728.0,2018-06-01,4297.0,60614.0,699.0,699.0,0.0
4518,3927.0,Calidad de Servicio V2,BCI Seguros,728.0,2018-07-24,8.0,55741.0,,,
4519,3928.0,Calidad de Servicio. 2da versión.,BCI Seguros,728.0,2018-07-24,20.0,55741.0,,,
4520,4854.0,Seguridad de la Información,BCI Seguros,728.0,2019-10-03,3781.0,126264.0,729.0,740.0,15.0
4521,4855.0,Prevención del Delito,BCI Seguros,728.0,2019-10-03,3131.0,126264.0,736.0,740.0,6.0
4522,4856.0,Continuidad del Negocio,BCI Seguros,728.0,2019-10-03,2871.0,126264.0,736.0,741.0,10.0
4523,4857.0,Lavado de Activos,BCI Seguros,728.0,2019-10-03,3101.0,126264.0,735.0,741.0,10.0
4524,4858.0,Conducta de Mercado,BCI Seguros,728.0,2019-10-03,4347.0,126264.0,745.0,750.0,10.0
4525,5693.0,Continuidad del Negocio,BCI Seguros,728.0,2020-03-03,384.0,126264.0,82.0,84.0,2.0
4526,5694.0,Prevención del Delito,BCI Seguros,728.0,2020-03-03,375.0,126264.0,84.0,86.0,3.0
4527,5695.0,Seguridad de la Información,BCI Seguros,728.0,2020-03-03,421.0,126264.0,86.0,89.0,4.0
4528,5716.0,Presentaciones efectivas,BCI Seguros,728.0,2020-03-09,197.0,126264.0,41.0,41.0,0.0
4529,5717.0,Lavado de Activos,BCI Seguros,728.0,2020-03-09,514.0,126264.0,86.0,89.0,4.0
4530,5718.0,Conducta de Mercado,BCI Seguros,728.0,2020-03-09,545.0,126264.0,90.0,93.0,4.0
4531,3174.0,Inducción a Ecocopter,-,730.0,2017-06-06,1353.0,55741.0,27.0,64.0,37.0
4532,9035.0,(copy) (En edición) Prevención COVID-19,-,730.0,2021-03-30,0.0,137911.0,,,
4533,3150.0,Técnicas de gestión del tiempo en el ámbito laboral,Formación,731.0,2017-06-01,2096.0,53969.0,0.0,125.0,125.0
4534,3152.0,Herramientas para el trabajo en equipo en el ámbito laboral,Formación,731.0,2017-06-01,2105.0,53969.0,6.0,135.0,129.0
4535,3153.0,Herramientas para el liderazgo en el trabajo en equipo en el ámbito laboral ,Formación,731.0,2017-06-01,659.0,53969.0,,,
4536,3444.0,Medios didácticos de apoyo al relator,Formación,731.0,2017-09-08,107.0,60616.0,1.0,2.0,1.0
4537,3445.0,Medios didácticos de apoyo al relator,Formación,731.0,2017-09-12,184.0,60616.0,1.0,3.0,2.0
4538,3446.0,"Medios didácticos de apoyo al relator ""Manejo Intermedio de la planilla de cálculo Excel""",Formación,731.0,2017-09-12,98.0,60616.0,1.0,2.0,1.0
4539,3548.0,Manejo intermedio de la planilla de cálculo Excel,Formación,731.0,2017-12-26,729.0,60616.0,0.0,3.0,3.0
4540,3549.0,Excel avanzado 2010,Formación,731.0,2017-12-27,70.0,60616.0,,,
4541,3752.0,1- Evaluación Curso Operadores en Terminal Zona Norte,Formación,731.0,2018-04-24,52.0,59584.0,,,
4542,3544.0,Manejo básico de la planilla de cálculo Excel,Formación,731.0,2017-12-21,908.0,59584.0,0.0,10.0,10.0
4543,3162.0,Rentas vitalicias,BiceVida,733.0,2017-06-05,11.0,53969.0,,,
4544,3477.0,Técnicas de servicio al cliente en el ámbito laboral,BiceVida,733.0,2017-10-04,2215.0,51438.0,30.0,62.0,32.0
4545,3772.0,Técnicas para la administración financiera en proyectos corporativos,BiceVida,733.0,2018-05-07,4141.0,60605.0,190.0,190.0,0.0
4546,3165.0,Técnicas para la venta de Rentas Vitalicias según la normativa vigente,BiceVida,733.0,2017-06-05,9819.0,55741.0,146.0,146.0,0.0
4547,3192.0,Desgravamen Genérico,Enlace,735.0,2017-06-20,145.0,60620.0,1.0,2.0,1.0
4548,3722.0,Seguro de Vida Voluntario,Enlace,735.0,2018-04-17,9.0,86110.0,,,
4549,4184.0,Seguro Voluntario + Farmacia,Enlace,735.0,2019-01-07,15.0,60620.0,0.0,1.0,1.0
4550,3188.0,Entrenamiento seguro y sin lesiones en niños y adolescentes,Schot,736.0,2017-06-19,373.0,60799.0,,,
4551,3970.0,De la idea a la publicación ,Schot,736.0,2018-08-14,364.0,86050.0,0.0,4.0,0.0
4552,4046.0,Lesiones musculotendinosas,Schot,736.0,2018-10-09,6168.0,97340.0,4.0,47.0,0.0
4553,4183.0,54º Congreso Chileno de Ortopedia y Traumatología 2018,Schot,736.0,2019-01-04,33.0,108102.0,,,
4554,4621.0,Lo Esencial en Artroplastía,Schot,736.0,2019-08-07,2689.0,129823.0,15.0,18.0,4.0
4555,4700.0,Ortopedia Infantil,Schot,736.0,2019-08-22,1.0,129823.0,,,
4556,4701.0,Ortopedia Infantil,Schot,736.0,2019-08-22,0.0,129823.0,,,
4557,4702.0,Ortopedia Infantil,Schot,736.0,2019-08-22,1421.0,129823.0,7.0,15.0,8.0
4558,4747.0,elias elias elias,Schot,736.0,2019-09-02,6.0,135980.0,,,
4559,,,Affinity,,,,,,,
4560,3503.0,Técnicas de servicio al cliente en el ámbito laboral,Aasa,738.0,2017-11-06,135.0,83722.0,1.0,2.0,2.0
4561,3504.0,Gestión de proyectos,Aasa,738.0,2017-11-06,100.0,83722.0,1.0,3.0,2.0
4562,3505.0,Liderazgo: Empoderamiento Laboral,Aasa,738.0,2017-11-06,196.0,83722.0,0.0,3.0,3.0
4563,3506.0,Herramientas de comunicación efectiva en el ámbito laboral,Aasa,738.0,2017-11-06,4.0,83722.0,,,
4564,3507.0,Herramientas para la gestión del tiempo en el ámbito laboral,Aasa,738.0,2017-11-06,274.0,83722.0,2.0,6.0,4.0
4565,3508.0,Finanzas Personales,Aasa,738.0,2017-11-06,139.0,83722.0,,,
4566,3509.0,Herramientas para el uso de Excel nivel básico,Aasa,738.0,2017-11-06,426.0,83722.0,8.0,11.0,3.0
4567,3510.0,Herramientas para el uso de Excel nivel intermedio,Aasa,738.0,2017-11-06,1016.0,83722.0,9.0,9.0,0.0
4568,3536.0,COMAFRI: planta de cerdo (Rancagua),Aasa,738.0,2017-12-11,446.0,83737.0,0.0,5.0,5.0
4569,3685.0,Trabajo en Equipo: Técnicas de Liderazgo,Aasa,738.0,2018-03-26,156.0,60605.0,2.0,2.0,0.0
4570,3833.0,Herramientas para la gestión de ventas,Aasa,738.0,2018-06-04,35.0,60605.0,1.0,1.0,0.0
4571,3852.0,CAMER: planta de vacuno (San Bernardo),Aasa,738.0,2018-06-21,96.0,83737.0,0.0,1.0,1.0
4572,4101.0,Comunicación efectiva: Orientado al ámbito laboral,Aasa,738.0,2018-11-26,71.0,60605.0,,,
4573,9951.0,Herramientas para la Gestión de Ventas,Aasa,738.0,2021-07-08,716.0,60605.0,14.0,15.0,1.0
4574,10485.0,Inducción Actualización Comafri,Aasa,738.0,2021-09-06,46.0,129823.0,1.0,1.0,0.0
4575,3512.0,Técnicas de servicio al cliente en el ámbito laboral,ACHS,739.0,2017-11-10,3703.0,83773.0,11.0,105.0,94.0
4576,3538.0, Herramientas para la gestión del tiempo en el ámbito laboral,ACHS,739.0,2017-12-14,303.0,51438.0,0.0,13.0,13.0
4577,,,Larrain y Salas,,,,,,,
4578,3519.0,Programa de Bienvenida HOLA - Inducción E-learning,AFP Habitat,741.0,2017-11-22,13642.0,84185.0,596.0,697.0,143.0
4579,3662.0,(copy) Técnicas de servicio al cliente en el ámbito laboral,AFP Habitat,741.0,2018-03-22,14.0,60605.0,,,
4580,3777.0,Módulo 0: Inducción a la Plataforma ClassroomTV,AFP Habitat,741.0,2018-05-10,383.0,59870.0,,,
4581,4061.0,Educación preposicional ,AFP Habitat,741.0,2018-10-24,43.0,17829.0,5.0,5.0,0.0
4582,4141.0,Cuenta de Ahorro Voluntario,AFP Habitat,741.0,2018-12-20,77.0,108102.0,,,
4583,4142.0,Educación Previsional,AFP Habitat,741.0,2018-12-20,61.0,108102.0,,,
4584,4143.0,Ética,AFP Habitat,741.0,2018-12-20,51.0,108102.0,,,
4585,4144.0,Gestión de Ahorros,AFP Habitat,741.0,2018-12-20,58.0,108102.0,,,
4586,4145.0,Gestión de Pensiones,AFP Habitat,741.0,2018-12-20,51.0,108102.0,,,
4587,4146.0,Gestión de Riesgos,AFP Habitat,741.0,2018-12-20,59.0,108102.0,,,
4588,4147.0,Introducción al Sistema de Pensiones,AFP Habitat,741.0,2018-12-20,58.0,108102.0,,,
4589,4148.0,Llenado de Formularios,AFP Habitat,741.0,2018-12-20,27.0,108102.0,,,
4590,4149.0,Manejo de Objeciones,AFP Habitat,741.0,2018-12-20,46.0,108102.0,,,
4591,4150.0,Matemáticas M1,AFP Habitat,741.0,2018-12-20,55.0,108102.0,,,
4592,4151.0,Matemáticas M2,AFP Habitat,741.0,2018-12-20,38.0,108102.0,,,
4593,4152.0,Matemáticas M3,AFP Habitat,741.0,2018-12-20,53.0,108102.0,0.0,1.0,1.0
4594,4153.0,Modelo de Prevención de Delitos,AFP Habitat,741.0,2018-12-20,53.0,108102.0,,,
4595,4154.0,Normativa Previsional,AFP Habitat,741.0,2018-12-20,88.0,108102.0,,,
4596,4155.0,Prevención de Lavado de Activos,AFP Habitat,741.0,2018-12-20,64.0,108102.0,,,
4597,4156.0,Reforzamiento APV,AFP Habitat,741.0,2018-12-20,56.0,108102.0,,,
4598,4157.0,Reforzamiento Tributación,AFP Habitat,741.0,2018-12-20,42.0,108102.0,,,
4599,4158.0,Seguridad de la Información,AFP Habitat,741.0,2018-12-20,50.0,108102.0,,,
4600,4159.0,Sistema Previsional Chileno,AFP Habitat,741.0,2018-12-20,49.0,108102.0,,,
4601,4160.0,Sucursal Virtual,AFP Habitat,741.0,2018-12-20,54.0,108102.0,,,
4602,4161.0,Tributación Básica,AFP Habitat,741.0,2018-12-20,89.0,108102.0,,,
4603,4162.0,Uso Sitio WEB,AFP Habitat,741.0,2018-12-20,55.0,108102.0,,,
4604,4176.0,Decreto Ley 3.500,AFP Habitat,741.0,2019-01-02,19.0,97340.0,,,
4605,4177.0,Pilar Solidario,AFP Habitat,741.0,2019-01-02,21.0,97340.0,,,
4606,4178.0,Ahorro Previsional Voluntario,AFP Habitat,741.0,2019-01-02,68.0,97340.0,,,
4607,4179.0,Pensiones y Tributación ELD,AFP Habitat,741.0,2019-01-02,33.0,97340.0,,,
4608,4191.0,Certificación Normativa,AFP Habitat,741.0,2019-01-11,32.0,108102.0,,,
4609,4192.0,Certificación TI,AFP Habitat,741.0,2019-01-11,31.0,108102.0,,,
4610,4193.0,Código de Ética,AFP Habitat,741.0,2019-01-11,30.0,108102.0,,,
4611,4194.0,Código SP,AFP Habitat,741.0,2019-01-11,133.0,108102.0,,,
4612,4197.0,Inscripción,AFP Habitat,741.0,2019-01-15,6.0,86050.0,,,
4613,4200.0,(copy) Código SP,AFP Habitat,741.0,2019-01-15,8.0,108102.0,,,
4614,4282.0,Ventas 1,AFP Habitat,741.0,2019-02-20,11.0,106420.0,2.0,2.0,0.0
4615,4310.0,Metodología Ágil Scrum,AFP Habitat,741.0,2019-03-13,23.0,125325.0,,,
4616,4320.0,Metodología A3,AFP Habitat,741.0,2019-03-15,20.0,84191.0,,,
4617,4321.0,Check List,AFP Habitat,741.0,2019-03-18,24.0,126348.0,1.0,1.0,0.0
4618,4322.0,Curso Presencial XXX,AFP Habitat,741.0,2019-03-18,4.0,126348.0,,,
4619,4324.0,Gestión del tiempo en el ámbito laboral ,AFP Habitat,741.0,2019-03-19,61.0,126348.0,,,
4620,4331.0,Introducción al Sistema de Pensiones,AFP Habitat,741.0,2019-03-23,2388.0,108102.0,141.0,207.0,66.0
4621,4334.0,Matemáticas M1,AFP Habitat,741.0,2019-03-23,1582.0,108102.0,71.0,178.0,107.0
4622,4335.0,Matemáticas M2,AFP Habitat,741.0,2019-03-23,1174.0,108102.0,75.0,154.0,79.0
4623,4338.0,Manejo de Objeciones,AFP Habitat,741.0,2019-03-24,1250.0,108102.0,159.0,169.0,10.0
4624,4339.0,Tributación Básica,AFP Habitat,741.0,2019-03-24,2635.0,108102.0,0.0,165.0,0.0
4625,4340.0,Ahorro Previsional Voluntario,AFP Habitat,741.0,2019-03-24,1625.0,97340.0,130.0,151.0,21.0
4626,4341.0,Sucursal Virtual,AFP Habitat,741.0,2019-03-25,1023.0,108102.0,0.0,143.0,0.0
4627,4342.0,(copy) Sistema Previsional Chileno,AFP Habitat,741.0,2019-03-25,0.0,108102.0,,,
4628,4343.0,(copy) Gestión de Ahorros,AFP Habitat,741.0,2019-03-25,0.0,108102.0,,,
4629,4344.0,(copy) Gestión de Pensiones,AFP Habitat,741.0,2019-03-25,0.0,108102.0,,,
4630,4345.0,Sistema Previsional Chileno,AFP Habitat,741.0,2019-03-26,558.0,108102.0,0.0,32.0,0.0
4631,4346.0,Ahorro Previsional Voluntario,AFP Habitat,741.0,2019-03-26,647.0,97340.0,21.0,26.0,5.0
4632,4347.0,Tributación Básica,AFP Habitat,741.0,2019-03-26,619.0,108102.0,0.0,25.0,0.0
4633,4348.0,Gestión de Ahorros,AFP Habitat,741.0,2019-03-26,631.0,108102.0,0.0,22.0,0.0
4634,4349.0,Gestión de Pensiones,AFP Habitat,741.0,2019-03-26,390.0,108102.0,0.0,18.0,0.0
4635,4350.0,Manejo de Objeciones,AFP Habitat,741.0,2019-03-26,286.0,108102.0,22.0,24.0,2.0
4636,4351.0,Sucursal Virtual,AFP Habitat,741.0,2019-03-26,290.0,108102.0,0.0,21.0,0.0
4637,4352.0,Código de Ética,AFP Habitat,741.0,2019-03-26,394.0,108102.0,30.0,33.0,3.0
4638,4353.0,Gestión de Riesgos,AFP Habitat,741.0,2019-03-26,379.0,108102.0,30.0,33.0,3.0
4639,4354.0,Modelo de Prevención de Delitos,AFP Habitat,741.0,2019-03-26,473.0,108102.0,19.0,32.0,13.0
4640,4355.0,Prevención de Lavado de Activos,AFP Habitat,741.0,2019-03-26,395.0,108102.0,14.0,32.0,18.0
4641,4356.0,Seguridad de la Información,AFP Habitat,741.0,2019-03-26,319.0,108102.0,19.0,33.0,14.0
4642,4387.0,Gestión de proyectos,AFP Habitat,741.0,2019-04-15,6.0,60605.0,,,
4643,4389.0,Comunicación efectiva: Orientado al ámbito laboral,AFP Habitat,741.0,2019-04-15,35.0,60605.0,,,
4644,4392.0,Capacitación Digital,AFP Habitat,741.0,2019-04-23,6.0,126348.0,1.0,1.0,0.0
4645,4395.0,Procedimientos de  responsabilidad penal en la industria de administradora de fondo de pensiones,AFP Habitat,741.0,2019-04-25,56.0,129823.0,0.0,1.0,1.0
4646,4419.0,Metodología A3,AFP Habitat,741.0,2019-05-09,282.0,84191.0,0.0,32.0,0.0
4647,4420.0,Metodología Ágil Scrum,AFP Habitat,741.0,2019-05-09,160.0,125325.0,0.0,22.0,0.0
4648,4438.0,Tributación Básica,AFP Habitat,741.0,2019-05-14,322.0,108102.0,0.0,22.0,0.0
4649,4439.0,Ahorro Previsional Voluntario,AFP Habitat,741.0,2019-05-14,200.0,97340.0,17.0,19.0,2.0
4650,4440.0,Cuenta de Ahorro Voluntario,AFP Habitat,741.0,2019-05-14,174.0,108102.0,11.0,17.0,6.0
4651,4442.0,Comunicación efectiva: Orientado al ámbito laboral,AFP Habitat,741.0,2019-05-15,855.0,60605.0,33.0,33.0,0.0
4652,4443.0,Finanzas Personales,AFP Habitat,741.0,2019-05-15,358.0,60605.0,,,
4653,4452.0,Gestión de proyectos ,AFP Habitat,741.0,2019-05-24,655.0,60605.0,25.0,25.0,0.0
4654,4453.0,(copy) Finanzas Personales,AFP Habitat,741.0,2019-05-27,20.0,60605.0,,,
4655,4454.0,NO USAR - Finanzas Personales Versión II,AFP Habitat,741.0,2019-05-27,114.0,60605.0,,,
4656,4455.0,Gestión del tiempo en el ámbito laboral,AFP Habitat,741.0,2019-05-27,762.0,60605.0,38.0,38.0,0.0
4657,4456.0,Sistema Financiero,AFP Habitat,741.0,2019-05-28,634.0,108102.0,0.0,42.0,0.0
4658,4458.0,CERTIFICACION NORMATIVA GERENCIA OPERACIONES – 2019,AFP Habitat,741.0,2019-05-29,9.0,126348.0,,,
4659,4495.0,Gestión de Riesgos,AFP Habitat,741.0,2019-06-12,16641.0,126348.0,0.0,605.0,605.0
4660,4496.0,Prevención de Lavado de Activos y Financiamiento del Terrorismo,AFP Habitat,741.0,2019-06-12,10958.0,126348.0,1147.0,1343.0,187.0
4661,4504.0,(copy) Sistema Financiero,AFP Habitat,741.0,2019-06-18,0.0,108102.0,,,
4662,4505.0,(copy) Sistema Financiero,AFP Habitat,741.0,2019-06-18,0.0,108102.0,,,
4663,4506.0,(copy) (copy) Sistema Financiero,AFP Habitat,741.0,2019-06-18,0.0,108102.0,,,
4664,4583.0,Prueba de Diagnóstico Certificación Comercial 2019,AFP Habitat,741.0,2019-07-25,5755.0,126348.0,416.0,868.0,452.0
4665,4584.0,Controles,AFP Habitat,741.0,2019-07-25,2129.0,126348.0,389.0,469.0,80.0
4666,4585.0,Material Autoinstrucción Certificación,AFP Habitat,741.0,2019-07-25,1206.0,126348.0,198.0,295.0,97.0
4667,4627.0,Prevención de Lavado de Activos y Financiamiento del Terrorismo,AFP Habitat,741.0,2019-08-08,329.0,129823.0,0.0,22.0,0.0
4668,4633.0,Prueba Final (no),AFP Habitat,741.0,2019-08-12,419.0,126348.0,77.0,95.0,18.0
4669,4643.0, Herramientas para la Gestión del Tiempo en el Ámbito Laboral ,AFP Habitat,741.0,2019-08-13,655.0,60605.0,25.0,27.0,2.0
4670,4644.0,Comunicación efectiva: orientado al ámbito laboral,AFP Habitat,741.0,2019-08-13,9.0,60605.0,,,
4671,4645.0,Herramientas para la Gestión de Proyectos en el Ámbito Laboral,AFP Habitat,741.0,2019-08-13,10.0,60605.0,,,
4672,4668.0,Gestión de Riesgos,AFP Habitat,741.0,2019-08-16,77.0,136366.0,,,
4673,4679.0,Controles,AFP Habitat,741.0,2019-08-19,33.0,126348.0,1.0,1.0,0.0
4674,4681.0,Proceso de Traspaso y Pago en Exceso,AFP Habitat,741.0,2019-08-21,82.0,129823.0,2.0,2.0,0.0
4675,4682.0,Proceso de Deuda y Pago en Exceso,AFP Habitat,741.0,2019-08-21,83.0,129823.0,2.0,2.0,0.0
4676,4684.0,Proceso de Traspaso,AFP Habitat,741.0,2019-08-21,66.0,129823.0,1.0,3.0,2.0
4677,4685.0,Evaluación Nº5,AFP Habitat,741.0,2019-08-21,2.0,129823.0,,,
4678,4686.0,Trámite de Pensiones y Pago en Exceso,AFP Habitat,741.0,2019-08-21,90.0,129823.0,4.0,5.0,1.0
4679,4687.0,"Trabajador Independiente, Proceso de Traspaso y Pago en Exceso ",AFP Habitat,741.0,2019-08-21,102.0,129823.0,7.0,7.0,0.0
4680,4688.0,Trámite de Pensiones y Deuda,AFP Habitat,741.0,2019-08-21,186.0,129823.0,8.0,8.0,0.0
4681,4689.0,Prueba Final ,AFP Habitat,741.0,2019-08-21,1335.0,126348.0,273.0,390.0,117.0
4682,4690.0,(copy) Prueba Final,AFP Habitat,741.0,2019-08-21,23.0,126348.0,1.0,1.0,1.0
4683,4719.0,Prueba Final -,AFP Habitat,741.0,2019-08-29,36.0,126348.0,2.0,2.0,0.0
4684,4729.0,Evaluación Diagnóstica Inglés,AFP Habitat,741.0,2019-08-30,519.0,106799.0,120.0,121.0,2.0
4685,4742.0,Gestión de Riesgos,AFP Habitat,741.0,2019-09-01,2110.0,126348.0,133.0,139.0,7.0
4686,4743.0,Prevención de Lavado de Activos y Financiamiento del Terrorismo,AFP Habitat,741.0,2019-09-01,1934.0,126348.0,1.0,148.0,148.0
